sample_source,sample_type,sample_id,image_height,image_width,image_aspect_ratio
train,forged,5003,256,256,1.0
train,forged,50069,1200,1600,1.3333333333333333
train,forged,5009,90,817,9.077777777777778
train,forged,50117,1912,2568,1.3430962343096233
train,forged,50124,360,360,1.0
train,forged,50126,256,256,1.0
train,forged,50158,134,1398,10.432835820895523
train,forged,50229,260,347,1.3346153846153845
train,forged,5023,666,1000,1.5015015015015014
train,forged,50237,1200,1600,1.3333333333333333
train,forged,50245,256,256,1.0
train,forged,50255,256,256,1.0
train,forged,50258,77,377,4.896103896103896
train,forged,50267,666,1000,1.5015015015015014
train,forged,50280,419,528,1.260143198090692
train,forged,50294,256,256,1.0
train,forged,50311,256,320,1.25
train,forged,50315,1200,1600,1.3333333333333333
train,forged,50357,512,783,1.529296875
train,forged,50362,1200,1600,1.3333333333333333
train,forged,50396,349,451,1.2922636103151863
train,forged,50419,180,944,5.2444444444444445
train,forged,50471,98,489,4.989795918367347
train,forged,50487,515,512,0.9941747572815534
train,forged,50502,1200,1600,1.3333333333333333
train,forged,50505,666,1000,1.5015015015015014
train,forged,50539,256,256,1.0
train,forged,50568,123,254,2.065040650406504
train,forged,50573,1200,1600,1.3333333333333333
train,forged,50607,1200,1600,1.3333333333333333
train,forged,50632,520,696,1.3384615384615384
train,forged,50636,1200,1600,1.3333333333333333
train,forged,50664,666,1000,1.5015015015015014
train,forged,50666,256,256,1.0
train,forged,50673,512,512,1.0
train,forged,50679,117,603,5.153846153846154
train,forged,50690,223,2019,9.053811659192824
train,forged,50698,102,738,7.235294117647059
train,forged,50720,666,1000,1.5015015015015014
train,forged,50767,159,1306,8.213836477987421
train,forged,50793,520,696,1.3384615384615384
train,forged,5080,2592,3888,1.5
train,forged,50814,3888,2592,0.6666666666666666
train,forged,50848,512,512,1.0
train,forged,50877,1200,1600,1.3333333333333333
train,forged,50905,344,399,1.1598837209302326
train,forged,50907,512,715,1.396484375
train,forged,50921,1024,1280,1.25
train,forged,50924,296,931,3.14527027027027
train,forged,50968,256,320,1.25
train,forged,50978,666,1000,1.5015015015015014
train,forged,50983,709,1074,1.5148095909732018
train,forged,50989,70,625,8.928571428571429
train,forged,50999,520,696,1.3384615384615384
train,forged,51038,1200,1600,1.3333333333333333
train,forged,51045,125,518,4.144
train,forged,51069,1024,1024,1.0
train,forged,51085,1200,1600,1.3333333333333333
train,forged,51087,107,560,5.233644859813084
train,forged,51101,3888,2592,0.6666666666666666
train,forged,51155,666,1000,1.5015015015015014
train,forged,51165,1912,2568,1.3430962343096233
train,forged,51168,666,1000,1.5015015015015014
train,forged,51169,512,512,1.0
train,forged,51177,512,512,1.0
train,forged,51198,1200,1600,1.3333333333333333
train,forged,51227,382,298,0.7801047120418848
train,forged,51234,512,556,1.0859375
train,forged,5125,3888,2592,0.6666666666666666
train,forged,5126,283,221,0.7809187279151943
train,forged,51277,256,256,1.0
train,forged,5130,76,799,10.513157894736842
train,forged,51300,520,696,1.3384615384615384
train,forged,51306,122,682,5.590163934426229
train,forged,51313,606,412,0.6798679867986799
train,forged,51342,256,256,1.0
train,forged,51345,2592,3888,1.5
train,forged,51441,520,696,1.3384615384615384
train,forged,51464,512,758,1.48046875
train,forged,5151,520,696,1.3384615384615384
train,forged,51524,2592,3888,1.5
train,forged,51552,104,1131,10.875
train,forged,51608,1200,1600,1.3333333333333333
train,forged,51643,512,765,1.494140625
train,forged,51668,512,517,1.009765625
train,forged,51688,1200,1600,1.3333333333333333
train,forged,51718,512,512,1.0
train,forged,51742,1912,2568,1.3430962343096233
train,forged,5175,512,512,1.0
train,forged,51771,67,396,5.91044776119403
train,forged,51787,666,1000,1.5015015015015014
train,forged,51796,1200,1600,1.3333333333333333
train,forged,5180,666,1000,1.5015015015015014
train,forged,51831,172,196,1.1395348837209303
train,forged,51891,666,1000,1.5015015015015014
train,forged,51906,512,754,1.47265625
train,forged,51924,512,589,1.150390625
train,forged,51927,512,671,1.310546875
train,forged,5195,1024,1024,1.0
train,forged,51954,666,1000,1.5015015015015014
train,forged,51959,666,1000,1.5015015015015014
train,forged,52050,512,583,1.138671875
train,forged,52072,1070,757,0.7074766355140187
train,forged,52116,520,696,1.3384615384615384
train,forged,52188,666,1000,1.5015015015015014
train,forged,52192,364,1068,2.934065934065934
train,forged,5220,68,697,10.25
train,forged,52205,666,1000,1.5015015015015014
train,forged,52207,162,1134,7.0
train,forged,52254,512,696,1.359375
train,forged,5227,666,1000,1.5015015015015014
train,forged,52298,1024,1024,1.0
train,forged,52302,360,360,1.0
train,forged,5233,159,428,2.691823899371069
train,forged,5234,666,1000,1.5015015015015014
train,forged,52385,74,533,7.202702702702703
train,forged,52396,223,513,2.3004484304932737
train,forged,5250,512,512,1.0
train,forged,52521,256,256,1.0
train,forged,52524,118,568,4.813559322033898
train,forged,52559,520,696,1.3384615384615384
train,forged,52590,201,1094,5.442786069651741
train,forged,52639,1024,1024,1.0
train,forged,52644,666,1000,1.5015015015015014
train,forged,52666,256,256,1.0
train,forged,52678,256,256,1.0
train,forged,5270,512,733,1.431640625
train,forged,52735,204,858,4.205882352941177
train,forged,52737,198,411,2.0757575757575757
train,forged,52747,804,744,0.9253731343283582
train,forged,5279,1200,1600,1.3333333333333333
train,forged,52798,256,256,1.0
train,forged,52825,256,320,1.25
train,forged,52848,97,788,8.123711340206185
train,forged,52864,1912,2568,1.3430962343096233
train,forged,52877,2078,633,0.3046198267564966
train,forged,52927,264,1157,4.382575757575758
train,forged,52991,512,668,1.3046875
train,forged,52999,666,1000,1.5015015015015014
train,forged,53028,2592,3888,1.5
train,forged,53102,520,696,1.3384615384615384
train,forged,53118,520,696,1.3384615384615384
train,forged,5312,666,1000,1.5015015015015014
train,forged,53132,74,505,6.824324324324325
train,forged,53137,512,512,1.0
train,forged,53149,112,326,2.9107142857142856
train,forged,53157,520,696,1.3384615384615384
train,forged,53177,520,696,1.3384615384615384
train,forged,53206,811,1056,1.3020961775585698
train,forged,53208,90,642,7.133333333333334
train,forged,53236,1912,2568,1.3430962343096233
train,forged,53248,360,360,1.0
train,forged,53296,526,512,0.973384030418251
train,forged,53356,512,512,1.0
train,forged,53382,1200,1600,1.3333333333333333
train,forged,53398,256,256,1.0
train,forged,53404,666,1000,1.5015015015015014
train,forged,53433,256,256,1.0
train,forged,53464,1200,1600,1.3333333333333333
train,forged,53495,256,256,1.0
train,forged,5352,90,466,5.177777777777778
train,forged,53527,256,320,1.25
train,forged,53570,279,516,1.8494623655913978
train,forged,53590,785,881,1.1222929936305732
train,forged,53626,1912,2568,1.3430962343096233
train,forged,53648,534,512,0.9588014981273408
train,forged,53675,524,598,1.1412213740458015
train,forged,53763,256,256,1.0
train,forged,53772,1200,1600,1.3333333333333333
train,forged,53806,1691,285,0.16853932584269662
train,forged,5384,666,1000,1.5015015015015014
train,forged,5385,319,1713,5.369905956112853
train,forged,53877,176,891,5.0625
train,forged,53882,512,513,1.001953125
train,forged,53889,512,578,1.12890625
train,forged,53912,666,1000,1.5015015015015014
train,forged,53927,131,1578,12.045801526717558
train,forged,53951,666,1000,1.5015015015015014
train,forged,53961,1200,1600,1.3333333333333333
train,forged,53963,70,632,9.028571428571428
train,forged,53993,90,1169,12.988888888888889
train,forged,54000,512,516,1.0078125
train,forged,54002,1200,1600,1.3333333333333333
train,forged,54003,1912,2568,1.3430962343096233
train,forged,54019,256,256,1.0
train,forged,54023,256,256,1.0
train,forged,54040,117,603,5.153846153846154
train,forged,54076,666,1000,1.5015015015015014
train,forged,5410,256,256,1.0
train,forged,5412,1200,1600,1.3333333333333333
train,forged,54150,405,234,0.5777777777777777
train,forged,54152,666,1000,1.5015015015015014
train,forged,5417,666,1000,1.5015015015015014
train,forged,54268,256,256,1.0
train,forged,54274,256,256,1.0
train,forged,54309,223,444,1.9910313901345291
train,forged,5436,90,1169,12.988888888888889
train,forged,54386,486,487,1.0020576131687242
train,forged,54397,256,256,1.0
train,forged,54439,256,320,1.25
train,forged,54475,256,256,1.0
train,forged,54527,513,512,0.9980506822612085
train,forged,54532,110,602,5.472727272727273
train,forged,54543,1024,1024,1.0
train,forged,54544,69,807,11.695652173913043
train,forged,54545,512,512,1.0
train,forged,54553,520,696,1.3384615384615384
train,forged,54573,666,1000,1.5015015015015014
train,forged,5462,256,256,1.0
train,forged,54636,520,696,1.3384615384615384
train,forged,54680,528,512,0.9696969696969697
train,forged,54689,256,320,1.25
train,forged,54710,165,413,2.503030303030303
train,forged,54735,123,612,4.975609756097561
train,forged,54737,666,1000,1.5015015015015014
train,forged,54750,1200,1600,1.3333333333333333
train,forged,54790,256,320,1.25
train,forged,54811,1024,1024,1.0
train,forged,54847,256,256,1.0
train,forged,54849,256,256,1.0
train,forged,54863,1418,1440,1.0155148095909732
train,forged,54870,203,481,2.3694581280788176
train,forged,54880,520,696,1.3384615384615384
train,forged,54922,1912,2568,1.3430962343096233
train,forged,5494,666,1000,1.5015015015015014
train,forged,54942,90,502,5.5777777777777775
train,forged,54945,3888,2592,0.6666666666666666
train,forged,54950,360,360,1.0
train,forged,54974,1200,1600,1.3333333333333333
train,forged,54998,1200,1600,1.3333333333333333
train,forged,55005,293,380,1.2969283276450512
train,forged,55025,512,730,1.42578125
train,forged,55030,1912,2568,1.3430962343096233
train,forged,55031,512,640,1.25
train,forged,55037,441,260,0.5895691609977324
train,forged,5506,73,464,6.3561643835616435
train,forged,55072,274,750,2.7372262773722627
train,forged,55079,512,741,1.447265625
train,forged,55112,256,256,1.0
train,forged,55156,189,1131,5.984126984126984
train,forged,55165,274,750,2.7372262773722627
train,forged,55175,666,1000,1.5015015015015014
train,forged,55226,132,573,4.340909090909091
train,forged,55232,512,640,1.25
train,forged,55247,256,320,1.25
train,forged,55249,666,1000,1.5015015015015014
train,forged,55291,512,512,1.0
train,forged,55300,1104,1236,1.1195652173913044
train,forged,55317,256,256,1.0
train,forged,55333,152,1305,8.585526315789474
train,forged,55380,666,1000,1.5015015015015014
train,forged,55394,1912,2568,1.3430962343096233
train,forged,55490,360,360,1.0
train,forged,55494,360,360,1.0
train,forged,55497,1024,1024,1.0
train,forged,55536,232,835,3.5991379310344827
train,forged,55541,850,910,1.0705882352941176
train,forged,55585,512,547,1.068359375
train,forged,55600,666,1000,1.5015015015015014
train,forged,55639,512,733,1.431640625
train,forged,55650,2592,3888,1.5
train,forged,55651,200,340,1.7
train,forged,55655,666,1000,1.5015015015015014
train,forged,55667,666,1000,1.5015015015015014
train,forged,55674,117,701,5.9914529914529915
train,forged,55684,3888,2592,0.6666666666666666
train,forged,55695,393,275,0.6997455470737913
train,forged,55712,512,534,1.04296875
train,forged,5573,256,320,1.25
train,forged,55762,512,724,1.4140625
train,forged,55766,360,360,1.0
train,forged,55790,568,512,0.9014084507042254
train,forged,55806,238,819,3.4411764705882355
train,forged,55816,666,1000,1.5015015015015014
train,forged,55818,287,560,1.951219512195122
train,forged,55931,520,696,1.3384615384615384
train,forged,55949,1200,1600,1.3333333333333333
train,forged,56002,1200,1600,1.3333333333333333
train,forged,5602,256,320,1.25
train,forged,56052,143,883,6.174825174825175
train,forged,56106,256,256,1.0
train,forged,56127,451,665,1.4745011086474502
train,forged,56145,1200,1600,1.3333333333333333
train,forged,56173,256,256,1.0
train,forged,56181,205,251,1.224390243902439
train,forged,56232,205,382,1.8634146341463416
train,forged,5626,360,360,1.0
train,forged,56264,520,696,1.3384615384615384
train,forged,56269,256,320,1.25
train,forged,56297,512,512,1.0
train,forged,56310,512,512,1.0
train,forged,56311,131,541,4.129770992366412
train,forged,56339,256,256,1.0
train,forged,56376,666,1000,1.5015015015015014
train,forged,56390,1200,1600,1.3333333333333333
train,forged,56402,512,662,1.29296875
train,forged,56438,273,1615,5.915750915750916
train,forged,56442,1024,1280,1.25
train,forged,56443,256,256,1.0
train,forged,56452,512,518,1.01171875
train,forged,56472,360,360,1.0
train,forged,56515,1200,1600,1.3333333333333333
train,forged,56544,810,375,0.46296296296296297
train,forged,56549,666,1000,1.5015015015015014
train,forged,56563,1200,1600,1.3333333333333333
train,forged,56582,520,696,1.3384615384615384
train,forged,56589,666,1000,1.5015015015015014
train,forged,56623,1200,1600,1.3333333333333333
train,forged,56659,1024,1024,1.0
train,forged,56700,256,320,1.25
train,forged,56712,256,256,1.0
train,forged,56723,520,696,1.3384615384615384
train,forged,5675,256,256,1.0
train,forged,56771,512,512,1.0
train,forged,56778,256,320,1.25
train,forged,56787,624,734,1.1762820512820513
train,forged,56793,666,1000,1.5015015015015014
train,forged,568,360,360,1.0
train,forged,56838,1200,1600,1.3333333333333333
train,forged,56839,79,775,9.810126582278482
train,forged,56859,256,256,1.0
train,forged,569,125,434,3.472
train,forged,56903,666,1000,1.5015015015015014
train,forged,56964,256,320,1.25
train,forged,56992,1200,1600,1.3333333333333333
train,forged,56994,250,231,0.924
train,forged,56997,1912,2568,1.3430962343096233
train,forged,57,256,320,1.25
train,forged,57011,3888,2592,0.6666666666666666
train,forged,57066,159,1017,6.39622641509434
train,forged,57076,666,1000,1.5015015015015014
train,forged,57078,124,609,4.911290322580645
train,forged,57085,512,668,1.3046875
train,forged,5714,1024,1024,1.0
train,forged,57143,512,631,1.232421875
train,forged,57172,311,706,2.270096463022508
train,forged,57239,360,360,1.0
train,forged,57262,256,256,1.0
train,forged,57285,256,256,1.0
train,forged,57317,256,256,1.0
train,forged,57324,106,679,6.40566037735849
train,forged,57328,666,1000,1.5015015015015014
train,forged,5734,666,1000,1.5015015015015014
train,forged,57342,256,256,1.0
train,forged,57390,256,256,1.0
train,forged,57398,666,1000,1.5015015015015014
train,forged,57505,1200,1600,1.3333333333333333
train,forged,57512,1912,2568,1.3430962343096233
train,forged,5756,86,398,4.627906976744186
train,forged,57567,1200,1600,1.3333333333333333
train,forged,57635,2592,3888,1.5
train,forged,57643,666,1000,1.5015015015015014
train,forged,57652,112,1596,14.25
train,forged,57664,520,696,1.3384615384615384
train,forged,57681,512,512,1.0
train,forged,57713,1200,1600,1.3333333333333333
train,forged,5772,512,678,1.32421875
train,forged,57729,260,347,1.3346153846153845
train,forged,5779,1200,1600,1.3333333333333333
train,forged,57800,512,512,1.0
train,forged,57823,96,593,6.177083333333333
train,forged,57824,382,298,0.7801047120418848
train,forged,57875,666,1000,1.5015015015015014
train,forged,57883,1200,1600,1.3333333333333333
train,forged,57892,1423,1619,1.1377371749824314
train,forged,5792,360,360,1.0
train,forged,57927,512,512,1.0
train,forged,57993,520,696,1.3384615384615384
train,forged,58055,256,320,1.25
train,forged,58065,666,1000,1.5015015015015014
train,forged,5807,512,659,1.287109375
train,forged,58081,88,732,8.318181818181818
train,forged,58090,439,419,0.9544419134396356
train,forged,58101,1200,1600,1.3333333333333333
train,forged,58128,131,911,6.9541984732824424
train,forged,58142,256,320,1.25
train,forged,58180,360,360,1.0
train,forged,58197,100,655,6.55
train,forged,58252,64,434,6.78125
train,forged,58269,1912,2568,1.3430962343096233
train,forged,58293,1200,1600,1.3333333333333333
train,forged,58338,621,513,0.8260869565217391
train,forged,58339,256,320,1.25
train,forged,58378,1028,1384,1.3463035019455254
train,forged,58419,666,1000,1.5015015015015014
train,forged,58423,256,256,1.0
train,forged,58425,1200,1600,1.3333333333333333
