sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match
train,forged,26286,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26286.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26286.npy,512,768,3,512,1.5,170.66666666666666,False
train,forged,26292,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26292.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26292.npy,110,602,1,110,5.472727272727273,110.0,False
train,forged,26313,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26313.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26313.npy,75,1067,1,75,14.226666666666667,75.0,False
train,forged,26329,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26329.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26329.npy,256,256,2,256,1.0,128.0,False
train,forged,26335,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26335.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26335.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,26370,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26370.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26370.npy,360,360,1,360,1.0,360.0,False
train,forged,26402,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26402.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26402.npy,1200,1600,3,1200,1.3333333333333333,400.0,False
train,forged,26430,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26430.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26430.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,26435,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26435.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26435.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,26436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26436.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,26442,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26442.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26442.npy,512,515,1,512,1.005859375,512.0,False
train,forged,26461,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26461.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26461.npy,512,512,3,512,1.0,170.66666666666666,False
train,forged,26477,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26477.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26477.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,26492,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26492.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26492.npy,512,567,1,512,1.107421875,512.0,False
train,forged,26499,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26499.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26499.npy,164,1015,1,164,6.189024390243903,164.0,False
train,forged,26523,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26523.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26523.npy,256,256,1,256,1.0,256.0,False
train,forged,26560,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26560.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26560.npy,515,512,1,515,0.9941747572815534,515.0,False
train,forged,2657,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2657.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2657.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,26580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26580.npy,1024,1280,1,1024,1.25,1024.0,False
train,forged,26581,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26581.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26581.npy,205,1376,1,205,6.712195121951219,205.0,False
train,forged,26583,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26583.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26583.npy,256,256,1,256,1.0,256.0,False
train,forged,26606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26606.npy,256,320,3,256,1.25,85.33333333333333,False
train,forged,26644,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26644.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26644.npy,200,604,1,200,3.02,200.0,False
train,forged,26730,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26730.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26730.npy,256,256,1,256,1.0,256.0,False
train,forged,26766,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26766.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26766.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,26868,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26868.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26868.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,26894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26894.npy,117,565,1,117,4.829059829059829,117.0,False
train,forged,26929,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26929.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26929.npy,273,232,1,273,0.8498168498168498,273.0,False
train,forged,26933,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26933.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26933.npy,1200,1600,3,1200,1.3333333333333333,400.0,False
train,forged,26968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26968.npy,512,574,1,512,1.12109375,512.0,False
train,forged,26977,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26977.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26977.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,27023,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27023.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27023.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,27034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27034.npy,512,759,1,512,1.482421875,512.0,False
train,forged,27061,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27061.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27061.npy,355,1159,1,355,3.2647887323943663,355.0,False
train,forged,27091,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27091.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27091.npy,393,176,1,393,0.44783715012722647,393.0,False
train,forged,27148,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27148.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27148.npy,177,1295,2,177,7.31638418079096,88.5,False
train,forged,27152,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27152.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27152.npy,256,320,1,256,1.25,256.0,False
train,forged,27168,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27168.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27168.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,27195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27195.npy,187,991,1,187,5.2994652406417115,187.0,False
train,forged,27284,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27284.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27284.npy,256,256,1,256,1.0,256.0,False
train,forged,27300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27300.npy,256,320,1,256,1.25,256.0,False
train,forged,27312,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27312.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27312.npy,512,512,2,512,1.0,256.0,False
train,forged,27376,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27376.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27376.npy,184,1264,1,184,6.869565217391305,184.0,False
train,forged,27409,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27409.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27409.npy,512,512,1,512,1.0,512.0,False
train,forged,27419,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27419.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27419.npy,256,256,2,256,1.0,128.0,False
train,forged,27454,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27454.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27454.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,27462,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27462.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27462.npy,666,1000,3,666,1.5015015015015014,222.0,False
train,forged,27490,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27490.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27490.npy,264,1267,1,264,4.799242424242424,264.0,False
train,forged,27586,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27586.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27586.npy,360,360,1,360,1.0,360.0,False
train,forged,27606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27606.npy,256,256,2,256,1.0,128.0,False
train,forged,27620,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27620.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27620.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,27639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27639.npy,621,512,1,621,0.8244766505636071,621.0,False
train,forged,27666,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27666.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27666.npy,571,390,1,571,0.6830122591943958,571.0,False
train,forged,27694,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27694.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27694.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,27705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27705.npy,256,256,1,256,1.0,256.0,False
train,forged,27722,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27722.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27722.npy,223,513,1,223,2.3004484304932737,223.0,False
train,forged,27807,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27807.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27807.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,27822,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27822.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27822.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,27829,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27829.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27829.npy,112,401,1,112,3.580357142857143,112.0,False
train,forged,27849,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27849.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27849.npy,256,320,1,256,1.25,256.0,False
train,forged,27856,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27856.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27856.npy,360,360,3,360,1.0,120.0,False
train,forged,27862,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27862.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27862.npy,179,2415,1,179,13.491620111731844,179.0,False
train,forged,27889,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27889.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27889.npy,1024,1024,2,1024,1.0,512.0,False
train,forged,27896,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27896.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27896.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,27929,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27929.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27929.npy,118,431,1,118,3.652542372881356,118.0,False
train,forged,27957,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27957.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27957.npy,633,854,2,633,1.34913112164297,316.5,False
train,forged,28002,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28002.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28002.npy,85,483,1,85,5.682352941176471,85.0,False
train,forged,28011,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28011.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28011.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,28014,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28014.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28014.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,28059,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28059.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28059.npy,446,627,2,446,1.405829596412556,223.0,False
train,forged,28061,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28061.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28061.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,28081,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28081.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28081.npy,512,512,3,512,1.0,170.66666666666666,False
train,forged,28179,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28179.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28179.npy,256,320,1,256,1.25,256.0,False
train,forged,28195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28195.npy,514,512,2,514,0.9961089494163424,257.0,False
train,forged,28207,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28207.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28207.npy,1200,1600,3,1200,1.3333333333333333,400.0,False
train,forged,28209,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28209.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28209.npy,512,512,1,512,1.0,512.0,False
train,forged,28213,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28213.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28213.npy,256,320,1,256,1.25,256.0,False
train,forged,28226,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28226.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28226.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False
