sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group,label,pair_status,stratify_key,split
train,authentic,28972,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28972.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,51643,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/51643.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,55536,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55536.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55536.npy,232.0,835.0,2.0,232.0,3.5991379310344827,116.0,False,193720.0,2.0,4638.0,0.023941771629155482,medium,1,,forged_medium,train
train,authentic,40994,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40994.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,57317,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57317.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,26477,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26477.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,38996,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38996.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38996.npy,512.0,650.0,2.0,512.0,1.26953125,256.0,False,332800.0,2.0,1414.0,0.004248798076923077,small,1,,forged_small,train
train,authentic,24147,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24147.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,16205,/content/drive/MyDrive/Scientific Image Data/train_images/forged/16205.png,/content/drive/MyDrive/Scientific Image Data/train_masks/16205.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,251554.0,0.05123282693987148,large,1,,forged_large,train
train,forged,16897,/content/drive/MyDrive/Scientific Image Data/train_images/forged/16897.png,/content/drive/MyDrive/Scientific Image Data/train_masks/16897.npy,520.0,696.0,2.0,520.0,1.3384615384615384,260.0,False,361920.0,2.0,2248.0,0.00621131741821397,small,1,,forged_small,train
train,authentic,32493,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/32493.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,40678,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40678.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,63025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63025.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,21896.0,0.0044594559365998,small,1,,forged_small,train
train,forged,31783,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31783.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31783.npy,85.0,549.0,1.0,85.0,6.458823529411765,85.0,False,46665.0,2.0,2410.0,0.05164470159648559,large,1,,forged_large,train
train,authentic,55497,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55497.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,48697,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48697.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48697.npy,148.0,448.0,1.0,148.0,3.027027027027027,148.0,False,66304.0,2.0,9466.0,0.14276665057915058,large,1,,forged_large,train
train,forged,46500,/content/drive/MyDrive/Scientific Image Data/train_images/forged/46500.png,/content/drive/MyDrive/Scientific Image Data/train_masks/46500.npy,968.0,637.0,1.0,968.0,0.6580578512396694,968.0,False,616616.0,2.0,17888.0,0.029009951087873166,medium,1,,forged_medium,train
train,authentic,37556,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37556.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38979,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38979.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,9822,/content/drive/MyDrive/Scientific Image Data/train_images/forged/9822.png,/content/drive/MyDrive/Scientific Image Data/train_masks/9822.npy,256.0,256.0,3.0,256.0,1.0,85.33333333333333,False,65536.0,2.0,2736.0,0.041748046875,medium,1,,forged_medium,train
train,authentic,55380,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55380.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,3598,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3598.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,61030,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61030.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,9967,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/9967.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,33618,/content/drive/MyDrive/Scientific Image Data/train_images/forged/33618.png,/content/drive/MyDrive/Scientific Image Data/train_masks/33618.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,2926.0,0.008084659593280284,small,1,,forged_small,train
train,authentic,21946,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21946.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,7465,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/7465.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,3811,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3811.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,15426,/content/drive/MyDrive/Scientific Image Data/train_images/forged/15426.png,/content/drive/MyDrive/Scientific Image Data/train_masks/15426.npy,525.0,512.0,1.0,525.0,0.9752380952380952,525.0,False,268800.0,2.0,33472.0,0.12452380952380952,large,1,,forged_large,train
train,forged,33580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/33580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/33580.npy,68.0,657.0,1.0,68.0,9.661764705882353,68.0,False,44676.0,2.0,17563.0,0.3931193481958994,large,1,,forged_large,train
train,forged,12459,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12459.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12459.npy,1024.0,1280.0,2.0,1024.0,1.25,512.0,False,1310720.0,2.0,4522.0,0.00345001220703125,small,1,,forged_small,train
train,authentic,41886,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41886.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,3574,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3574.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3574.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,374.0,0.0045654296875,small,1,,forged_small,train
train,authentic,15295,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15295.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,57512,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57512.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,15176,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15176.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,8080,/content/drive/MyDrive/Scientific Image Data/train_images/forged/8080.png,/content/drive/MyDrive/Scientific Image Data/train_masks/8080.npy,105.0,1255.0,1.0,105.0,11.952380952380953,105.0,False,131775.0,2.0,12498.0,0.09484348321001708,large,1,,forged_large,train
train,authentic,1625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1625.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,30923,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30923.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,24894,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24894.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,2657,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2657.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2657.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,6903.0,0.019073275862068965,medium,1,,forged_medium,train
train,authentic,40000,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40000.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,17923,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17923.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,36986,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36986.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,35234,/content/drive/MyDrive/Scientific Image Data/train_images/forged/35234.png,/content/drive/MyDrive/Scientific Image Data/train_masks/35234.npy,520.0,696.0,2.0,520.0,1.3384615384615384,260.0,False,361920.0,2.0,2.0,5.526083112290009e-06,tiny,1,,forged_tiny,train
train,authentic,29797,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29797.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,12793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12793.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,73035.0,0.10966216216216217,large,1,,forged_large,train
train,authentic,59655,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59655.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,26436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26436.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,2198.0,0.0011447916666666666,small,1,,forged_small,train
train,forged,27807,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27807.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27807.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,5391.0,0.0028078125,small,1,,forged_small,train
train,forged,38129,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38129.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38129.npy,520.0,696.0,2.0,520.0,1.3384615384615384,260.0,False,361920.0,2.0,1765.0,0.004876768346595933,small,1,,forged_small,train
train,forged,52644,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52644.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52644.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,34024.0,0.051087087087087084,large,1,,forged_large,train
train,authentic,47871,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/47871.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,17245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17245.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,41080,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41080.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41080.npy,2592.0,3888.0,1.0,2592.0,1.5,2592.0,False,10077696.0,2.0,695690.0,0.06903264396941523,large,1,,forged_large,train
train,authentic,24482,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24482.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,52639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52639.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,14106.0,0.013452529907226562,medium,1,,forged_medium,train
train,authentic,56390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56390.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,1201,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1201.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1201.npy,865.0,1101.0,1.0,865.0,1.2728323699421966,865.0,False,952365.0,2.0,2235.0,0.002346789308720921,small,1,,forged_small,train
train,authentic,65396,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/65396.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,21213,/content/drive/MyDrive/Scientific Image Data/train_images/forged/21213.png,/content/drive/MyDrive/Scientific Image Data/train_masks/21213.npy,512.0,536.0,3.0,512.0,1.046875,170.66666666666666,False,274432.0,2.0,865.0,0.0031519647854477612,small,1,,forged_small,train
train,forged,61166,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61166.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61166.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,12859.0,0.049053192138671875,medium,1,,forged_medium,train
train,forged,38486,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38486.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38486.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,1616.0,0.0008416666666666667,tiny,1,,forged_tiny,train
train,forged,25001,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25001.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25001.npy,3888.0,2592.0,1.0,3888.0,0.6666666666666666,3888.0,False,10077696.0,2.0,599589.0,0.059496634945130314,large,1,,forged_large,train
train,authentic,11904,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/11904.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,1386,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1386.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1386.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,104777.0,0.1573228228228228,large,1,,forged_large,train
train,authentic,50666,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/50666.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,46312,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/46312.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,10458,/content/drive/MyDrive/Scientific Image Data/train_images/forged/10458.png,/content/drive/MyDrive/Scientific Image Data/train_masks/10458.npy,156.0,536.0,1.0,156.0,3.4358974358974357,156.0,False,83616.0,2.0,4974.0,0.05948622273249139,large,1,,forged_large,train
train,forged,32662,/content/drive/MyDrive/Scientific Image Data/train_images/forged/32662.png,/content/drive/MyDrive/Scientific Image Data/train_masks/32662.npy,644.0,577.0,1.0,644.0,0.8959627329192547,644.0,False,371588.0,2.0,24322.0,0.0654542127302281,large,1,,forged_large,train
train,forged,30308,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30308.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30308.npy,512.0,512.0,2.0,512.0,1.0,256.0,False,262144.0,2.0,1145.0,0.004367828369140625,small,1,,forged_small,train
train,authentic,22739,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/22739.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,61028,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61028.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61028.npy,1200.0,1600.0,3.0,1200.0,1.3333333333333333,400.0,False,1920000.0,2.0,7646.0,0.003982291666666667,small,1,,forged_small,train
train,forged,48291,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48291.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48291.npy,256.0,320.0,3.0,256.0,1.25,85.33333333333333,False,81920.0,2.0,1072.0,0.0130859375,medium,1,,forged_medium,train
train,forged,11764,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11764.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11764.npy,1200.0,1600.0,3.0,1200.0,1.3333333333333333,400.0,False,1920000.0,2.0,18088.0,0.009420833333333333,small,1,,forged_small,train
train,forged,21640,/content/drive/MyDrive/Scientific Image Data/train_images/forged/21640.png,/content/drive/MyDrive/Scientific Image Data/train_masks/21640.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,268.0,0.00408935546875,small,1,,forged_small,train
train,forged,63947,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63947.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63947.npy,341.0,763.0,1.0,341.0,2.2375366568914954,341.0,False,260183.0,2.0,42228.0,0.1623011495754911,large,1,,forged_large,train
train,authentic,44928,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44928.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,37451,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37451.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37451.npy,1200.0,1600.0,3.0,1200.0,1.3333333333333333,400.0,False,1920000.0,2.0,14176.0,0.007383333333333334,small,1,,forged_small,train
