sample_source,sample_type,sample_id,image_path,mask_path,mask_height,mask_width,total_pixels,unique_values,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,26148,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26148.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26148.npy,666,1000,666000,"[0, 1]",2,57062,0.08567867867867868,large
train,forged,26200,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26200.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26200.npy,520,696,361920,"[0, 1]",2,961,0.002655282935455349,small
train,forged,26206,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26206.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26206.npy,85,549,46665,"[0, 1]",2,4752,0.10183220829315333,large
train,forged,26208,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26208.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26208.npy,149,288,42912,"[0, 1]",2,2910,0.06781319910514541,large
train,forged,26211,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26211.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26211.npy,1200,1600,1920000,"[0, 1]",2,4906,0.0025552083333333334,small
train,forged,2622,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2622.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2622.npy,1024,1024,1048576,"[0, 1]",2,2798,0.0026683807373046875,small
train,forged,26252,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26252.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26252.npy,666,1000,666000,"[0, 1]",2,73407,0.11022072072072073,large
train,forged,26286,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26286.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26286.npy,512,768,393216,"[0, 1]",2,5238,0.0133209228515625,medium
train,forged,26292,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26292.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26292.npy,110,602,66220,"[0, 1]",2,9738,0.14705527031108426,large
train,forged,26313,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26313.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26313.npy,75,1067,80025,"[0, 1]",2,4422,0.055257731958762886,large
train,forged,26329,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26329.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26329.npy,256,256,65536,"[0, 1]",2,242,0.003692626953125,small
train,forged,26335,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26335.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26335.npy,2592,3888,10077696,"[0, 1]",2,523301,0.051926650694761975,large
train,forged,26370,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26370.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26370.npy,360,360,129600,"[0, 1]",2,4013,0.030964506172839506,medium
train,forged,26402,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26402.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26402.npy,1200,1600,1920000,"[0, 1]",2,18320,0.009541666666666667,small
train,forged,26430,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26430.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26430.npy,2592,3888,10077696,"[0, 1]",2,624296,0.061948286592490985,large
train,forged,26435,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26435.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26435.npy,666,1000,666000,"[0, 1]",2,48215,0.0723948948948949,large
train,forged,26436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26436.npy,1200,1600,1920000,"[0, 1]",2,2198,0.0011447916666666666,small
train,forged,26442,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26442.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26442.npy,512,515,263680,"[0, 1]",2,8424,0.03194781553398058,medium
train,forged,26461,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26461.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26461.npy,512,512,262144,"[0, 1]",2,3100,0.0118255615234375,medium
train,forged,26477,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26477.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26477.npy,666,1000,666000,"[0, 1]",2,58671,0.0880945945945946,large
train,forged,26492,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26492.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26492.npy,512,567,290304,"[0, 1]",2,18919,0.06516961529982364,large
train,forged,26499,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26499.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26499.npy,164,1015,166460,"[0, 1]",2,26379,0.15847050342424607,large
train,forged,26523,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26523.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26523.npy,256,256,65536,"[0, 1]",2,286,0.004364013671875,small
train,forged,26560,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26560.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26560.npy,515,512,263680,"[0, 1]",2,15251,0.057839047330097086,large
train,forged,2657,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2657.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2657.npy,520,696,361920,"[0, 1]",2,6903,0.019073275862068965,medium
train,forged,26580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26580.npy,1024,1280,1310720,"[0, 1]",2,8508,0.0064910888671875,small
train,forged,26581,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26581.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26581.npy,205,1376,282080,"[0, 1]",2,48600,0.17229154849688033,large
train,forged,26583,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26583.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26583.npy,256,256,65536,"[0, 1]",2,311,0.0047454833984375,small
train,forged,26606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26606.npy,256,320,81920,"[0, 1]",2,1257,0.01534423828125,medium
train,forged,26644,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26644.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26644.npy,200,604,120800,"[0, 1]",2,39252,0.3249337748344371,large
train,forged,26730,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26730.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26730.npy,256,256,65536,"[0, 1]",2,460,0.00701904296875,small
train,forged,26766,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26766.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26766.npy,666,1000,666000,"[0, 1]",2,101023,0.15168618618618618,large
train,forged,26868,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26868.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26868.npy,256,256,65536,"[0, 1]",2,210,0.003204345703125,small
train,forged,26894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26894.npy,117,565,66105,"[0, 1]",2,20978,0.31734361999848726,large
train,forged,26929,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26929.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26929.npy,273,232,63336,"[0, 1]",2,6444,0.10174308450170519,large
train,forged,26933,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26933.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26933.npy,1200,1600,1920000,"[0, 1]",2,16762,0.008730208333333333,small
train,forged,26968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26968.npy,512,574,293888,"[0, 1]",2,5612,0.01909570993031359,medium
train,forged,26977,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26977.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26977.npy,666,1000,666000,"[0, 1]",2,76516,0.11488888888888889,large
train,forged,27023,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27023.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27023.npy,666,1000,666000,"[0, 1]",2,57959,0.08702552552552553,large
train,forged,27034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27034.npy,512,759,388608,"[0, 1]",2,90528,0.23295454545454544,large
train,forged,27061,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27061.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27061.npy,355,1159,411445,"[0, 1]",2,28138,0.06838824144174799,large
train,forged,27091,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27091.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27091.npy,393,176,69168,"[0, 1]",2,4917,0.07108778625954199,large
train,forged,27148,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27148.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27148.npy,177,1295,229215,"[0, 1]",2,25298,0.11036799511375782,large
train,forged,27152,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27152.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27152.npy,256,320,81920,"[0, 1]",2,4658,0.0568603515625,large
train,forged,27168,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27168.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27168.npy,1200,1600,1920000,"[0, 1]",2,4817,0.0025088541666666666,small
train,forged,27195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27195.npy,187,991,185317,"[0, 1]",2,46598,0.2514502177350162,large
train,forged,27284,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27284.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27284.npy,256,256,65536,"[0, 1]",2,398,0.006072998046875,small
train,forged,27300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27300.npy,256,320,81920,"[0, 1]",2,9991,0.12196044921875,large
train,forged,27312,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27312.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27312.npy,512,512,262144,"[0, 1]",2,415,0.001583099365234375,small
train,forged,27376,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27376.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27376.npy,184,1264,232576,"[0, 1]",2,17670,0.07597516510731976,large
train,forged,27409,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27409.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27409.npy,512,512,262144,"[0, 1]",2,584,0.002227783203125,small
train,forged,27419,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27419.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27419.npy,256,256,65536,"[0, 1]",2,499,0.0076141357421875,small
train,forged,27454,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27454.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27454.npy,1912,2568,4910016,"[0, 1]",2,102057,0.020785471982168693,medium
train,forged,27462,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27462.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27462.npy,666,1000,666000,"[0, 1]",2,44958,0.0675045045045045,large
train,forged,27490,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27490.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27490.npy,264,1267,334488,"[0, 1]",2,67488,0.2017650857429863,large
train,forged,27586,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27586.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27586.npy,360,360,129600,"[0, 1]",2,3292,0.025401234567901235,medium
train,forged,27606,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27606.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27606.npy,256,256,65536,"[0, 1]",2,281,0.0042877197265625,small
train,forged,27620,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27620.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27620.npy,1200,1600,1920000,"[0, 1]",2,2944,0.0015333333333333334,small
train,forged,27639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27639.npy,621,512,317952,"[0, 1]",2,9429,0.02965541968599034,medium
train,forged,27666,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27666.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27666.npy,571,390,222690,"[0, 1]",2,8904,0.03998383402936818,medium
train,forged,27694,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27694.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27694.npy,520,696,361920,"[0, 1]",2,2564,0.007084438549955791,small
train,forged,27705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27705.npy,256,256,65536,"[0, 1]",2,539,0.0082244873046875,small
train,forged,27722,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27722.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27722.npy,223,513,114399,"[0, 1]",2,31312,0.2737086862647401,large
train,forged,27807,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27807.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27807.npy,1200,1600,1920000,"[0, 1]",2,5391,0.0028078125,small
train,forged,27822,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27822.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27822.npy,520,696,361920,"[0, 1]",2,3512,0.009703801945181256,small
train,forged,27829,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27829.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27829.npy,112,401,44912,"[0, 1]",2,2640,0.058781617385108655,large
train,forged,27849,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27849.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27849.npy,256,320,81920,"[0, 1]",2,1637,0.01998291015625,medium
train,forged,27856,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27856.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27856.npy,360,360,129600,"[0, 1]",2,5044,0.038919753086419755,medium
train,forged,27862,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27862.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27862.npy,179,2415,432285,"[0, 1]",2,36418,0.08424534739812856,large
train,forged,27889,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27889.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27889.npy,1024,1024,1048576,"[0, 1]",2,2912,0.002777099609375,small
train,forged,27896,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27896.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27896.npy,1200,1600,1920000,"[0, 1]",2,3804,0.00198125,small
train,forged,27929,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27929.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27929.npy,118,431,50858,"[0, 1]",2,2450,0.04817334539305517,medium
train,forged,27957,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27957.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27957.npy,633,854,540582,"[0, 1]",2,2898,0.0053608888198275195,small
train,forged,28002,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28002.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28002.npy,85,483,41055,"[0, 1]",2,3570,0.08695652173913043,large
train,forged,28011,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28011.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28011.npy,1024,1024,1048576,"[0, 1]",2,5070,0.0048351287841796875,small
