sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio
train,authentic,25907,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25907.png,,512,519,,,1.013671875
train,authentic,25908,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25908.png,,711,560,,,0.7876230661040787
train,authentic,25957,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25957.png,,512,583,,,1.138671875
train,authentic,25981,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25981.png,,1200,1600,,,1.3333333333333333
train,authentic,26015,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26015.png,,256,256,,,1.0
train,authentic,26023,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26023.png,,512,514,,,1.00390625
train,authentic,26035,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26035.png,,1200,1600,,,1.3333333333333333
train,authentic,26049,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26049.png,,1200,1600,,,1.3333333333333333
train,authentic,26119,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26119.png,,1200,1600,,,1.3333333333333333
train,authentic,26121,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26121.png,,64,1192,,,18.625
train,authentic,26140,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26140.png,,1024,1024,,,1.0
train,authentic,26148,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26148.png,,666,1000,,,1.5015015015015014
train,authentic,26200,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26200.png,,520,696,,,1.3384615384615384
train,authentic,26208,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26208.png,,149,288,,,1.9328859060402686
train,authentic,26211,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26211.png,,1200,1600,,,1.3333333333333333
train,authentic,2622,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2622.png,,1024,1024,,,1.0
train,authentic,26252,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26252.png,,666,1000,,,1.5015015015015014
train,authentic,26292,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26292.png,,110,602,,,5.472727272727273
train,authentic,26329,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26329.png,,256,256,,,1.0
train,authentic,26335,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26335.png,,2592,3888,,,1.5
train,authentic,26370,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26370.png,,360,360,,,1.0
train,authentic,26430,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26430.png,,2592,3888,,,1.5
train,authentic,26435,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26435.png,,666,1000,,,1.5015015015015014
train,authentic,26436,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26436.png,,1200,1600,,,1.3333333333333333
train,authentic,26442,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26442.png,,512,515,,,1.005859375
train,authentic,26461,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26461.png,,512,512,,,1.0
train,authentic,26477,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26477.png,,666,1000,,,1.5015015015015014
train,authentic,26492,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26492.png,,512,567,,,1.107421875
train,authentic,26499,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26499.png,,164,1015,,,6.189024390243903
train,authentic,26523,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26523.png,,256,256,,,1.0
train,authentic,26560,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26560.png,,515,512,,,0.9941747572815534
train,authentic,2657,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2657.png,,520,696,,,1.3384615384615384
train,authentic,26583,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26583.png,,256,256,,,1.0
train,authentic,26606,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26606.png,,256,320,,,1.25
train,authentic,26644,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26644.png,,200,604,,,3.02
train,authentic,26730,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26730.png,,256,256,,,1.0
train,authentic,26766,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26766.png,,666,1000,,,1.5015015015015014
train,authentic,26868,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26868.png,,256,256,,,1.0
train,authentic,26894,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26894.png,,117,565,,,4.829059829059829
train,authentic,26929,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26929.png,,273,232,,,0.8498168498168498
train,authentic,26977,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26977.png,,666,1000,,,1.5015015015015014
train,authentic,27023,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27023.png,,666,1000,,,1.5015015015015014
train,authentic,27034,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27034.png,,512,759,,,1.482421875
train,authentic,27061,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27061.png,,355,1159,,,3.2647887323943663
train,authentic,27091,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27091.png,,393,176,,,0.44783715012722647
train,authentic,27148,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27148.png,,177,1295,,,7.31638418079096
train,authentic,27168,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27168.png,,1200,1600,,,1.3333333333333333
train,authentic,27195,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27195.png,,187,991,,,5.2994652406417115
train,authentic,27284,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27284.png,,256,256,,,1.0
train,authentic,27300,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27300.png,,256,320,,,1.25
train,authentic,27312,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27312.png,,512,512,,,1.0
train,authentic,27409,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27409.png,,512,512,,,1.0
train,authentic,27419,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27419.png,,256,256,,,1.0
train,authentic,27454,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27454.png,,1912,2568,,,1.3430962343096233
train,authentic,27462,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27462.png,,666,1000,,,1.5015015015015014
train,authentic,27586,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27586.png,,360,360,,,1.0
train,authentic,27606,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27606.png,,256,256,,,1.0
train,authentic,27620,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27620.png,,1200,1600,,,1.3333333333333333
train,authentic,27639,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27639.png,,621,512,,,0.8244766505636071
train,authentic,27694,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27694.png,,520,696,,,1.3384615384615384
train,authentic,27705,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27705.png,,256,256,,,1.0
train,authentic,27807,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27807.png,,1200,1600,,,1.3333333333333333
train,authentic,27822,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27822.png,,520,696,,,1.3384615384615384
train,authentic,27849,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27849.png,,256,320,,,1.25
train,authentic,27862,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27862.png,,179,2415,,,13.491620111731844
train,authentic,27889,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27889.png,,1024,1024,,,1.0
train,authentic,27896,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27896.png,,1200,1600,,,1.3333333333333333
train,authentic,27929,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27929.png,,118,431,,,3.652542372881356
train,authentic,27957,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27957.png,,633,854,,,1.34913112164297
train,authentic,28002,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28002.png,,85,483,,,5.682352941176471
train,authentic,28011,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28011.png,,1024,1024,,,1.0
train,authentic,28014,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28014.png,,666,1000,,,1.5015015015015014
train,authentic,28059,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28059.png,,446,627,,,1.405829596412556
train,authentic,28061,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28061.png,,666,1000,,,1.5015015015015014
train,authentic,28081,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28081.png,,512,512,,,1.0
train,authentic,28195,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28195.png,,514,512,,,0.9961089494163424
train,authentic,28209,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28209.png,,512,512,,,1.0
train,authentic,28213,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28213.png,,256,320,,,1.25
train,authentic,28226,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28226.png,,3888,2592,,,0.6666666666666666
train,authentic,28245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28245.png,,86,1123,,,13.05813953488372
train,authentic,28248,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28248.png,,256,256,,,1.0
train,authentic,28251,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28251.png,,666,1000,,,1.5015015015015014
train,authentic,28264,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28264.png,,666,1000,,,1.5015015015015014
train,authentic,28279,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28279.png,,256,256,,,1.0
train,authentic,28283,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28283.png,,138,1641,,,11.891304347826088
train,authentic,28307,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28307.png,,256,256,,,1.0
train,authentic,28310,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28310.png,,104,441,,,4.240384615384615
train,authentic,28355,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28355.png,,256,256,,,1.0
train,authentic,28390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28390.png,,256,256,,,1.0
train,authentic,28412,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28412.png,,666,1000,,,1.5015015015015014
train,authentic,28449,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28449.png,,256,256,,,1.0
train,authentic,28465,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28465.png,,256,256,,,1.0
train,authentic,28469,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28469.png,,512,520,,,1.015625
train,authentic,28496,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28496.png,,256,256,,,1.0
train,authentic,28548,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28548.png,,520,696,,,1.3384615384615384
train,authentic,28559,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28559.png,,1200,1600,,,1.3333333333333333
train,authentic,28571,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28571.png,,256,256,,,1.0
train,authentic,28578,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28578.png,,1024,1024,,,1.0
train,authentic,28602,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28602.png,,1912,2568,,,1.3430962343096233
train,authentic,28614,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28614.png,,666,1000,,,1.5015015015015014
train,authentic,28617,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28617.png,,624,170,,,0.2724358974358974
train,authentic,28714,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28714.png,,1912,2568,,,1.3430962343096233
train,authentic,28800,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28800.png,,256,256,,,1.0
train,authentic,28818,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28818.png,,311,286,,,0.9196141479099679
train,authentic,28878,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28878.png,,1024,1024,,,1.0
train,authentic,28879,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28879.png,,666,1000,,,1.5015015015015014
train,authentic,28904,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28904.png,,666,1000,,,1.5015015015015014
train,authentic,28921,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28921.png,,1225,1489,,,1.2155102040816326
train,authentic,28922,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28922.png,,520,696,,,1.3384615384615384
train,authentic,28928,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28928.png,,1200,1600,,,1.3333333333333333
train,authentic,28949,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28949.png,,113,698,,,6.176991150442478
train,authentic,2896,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2896.png,,512,512,,,1.0
train,authentic,28962,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28962.png,,666,1000,,,1.5015015015015014
train,authentic,28965,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28965.png,,360,360,,,1.0
train,authentic,28971,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28971.png,,512,750,,,1.46484375
train,authentic,28972,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28972.png,,1232,925,,,0.7508116883116883
train,authentic,29010,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29010.png,,590,741,,,1.2559322033898306
train,authentic,29025,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29025.png,,270,1668,,,6.177777777777778
train,authentic,29076,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29076.png,,436,638,,,1.463302752293578
train,authentic,29083,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29083.png,,528,512,,,0.9696969696969697
